,Fecha,Provincia,Casos,Fase,Poblacion,Nombre
16403,2020-11-11,L,139,7.0,434930,Lérida
16404,2020-11-11,LE,191,7.0,460001,León
16405,2020-11-11,LO,137,7.0,316798,La Rioja
16406,2020-11-11,LU,55,7.0,329587,Lugo
16407,2020-11-11,M,1553,7.0,6663394,Madrid
16408,2020-11-11,MA,508,7.0,1661785,Málaga
16409,2020-11-11,ME,29,7.0,86487,Melilla
16410,2020-11-11,MU,666,7.0,1493898,Murcia
16411,2020-11-11,NA,232,7.0,654214,Navarra
16412,2020-11-11,O,443,7.0,1022800,Asturias
16413,2020-11-11,OR,35,7.0,307651,Orense
16414,2020-11-11,P,47,7.0,160980,Palencia
16415,2020-11-11,PM,183,7.0,1149460,Baleares
16416,2020-11-11,PO,218,7.0,942665,Pontevedra
16417,2020-11-11,S,187,7.0,581078,Cantabria
16418,2020-11-11,SA,126,7.0,330119,Salamanca
16419,2020-11-11,SE,863,7.0,1942389,Sevilla
16420,2020-11-11,SG,33,7.0,153129,Segovia
16421,2020-11-11,SO,35,7.0,88636,Soria
16422,2020-11-11,SS,474,7.0,723576,Guipúzcoa
16423,2020-11-11,T,291,7.0,804664,Tarragona
16424,2020-11-11,TE,60,7.0,134137,Teruel
16425,2020-11-11,TF,73,7.0,1032983,Santa Cruz de Tenerife
16426,2020-11-11,TO,269,7.0,694844,Toledo
16427,2020-11-11,V,826,7.0,2565124,Valencia
16428,2020-11-11,VA,336,7.0,519546,Valladolid
16429,2020-11-11,VI,121,7.0,331549,Álava
16430,2020-11-11,Z,386,7.0,964693,Zaragoza
16431,2020-11-11,ZA,102,7.0,172539,Zamora
16432,2020-11-12,A,419,7.0,1858683,Alicante
16433,2020-11-12,AB,124,7.0,388167,Albacete
16434,2020-11-12,AL,332,7.0,716820,Almería
16435,2020-11-12,AV,46,7.0,157640,Ávila
16436,2020-11-12,B,1552,7.0,5664579,Barcelona
16437,2020-11-12,BA,221,7.0,673559,Badajoz
16438,2020-11-12,BI,473,7.0,1152651,Vizcaya
16439,2020-11-12,BU,217,7.0,356958,Burgos
16440,2020-11-12,C,208,7.0,1119596,La Coruña
16441,2020-11-12,CA,418,7.0,1240155,Cádiz
16442,2020-11-12,CC,78,7.0,394151,Cáceres
16443,2020-11-12,CE,30,7.0,84777,Ceuta
16444,2020-11-12,CO,315,7.0,782979,Córdoba
16445,2020-11-12,CR,138,7.0,495761,Ciudad Real
16446,2020-11-12,CS,162,7.0,579962,Castellón
16447,2020-11-12,CU,84,7.0,196329,Cuenca
16448,2020-11-12,GC,25,7.0,1120406,Las Palmas
16449,2020-11-12,GI,292,7.0,771044,Gerona
16450,2020-11-12,GR,582,7.0,914678,Granada
16451,2020-11-12,GU,51,7.0,257762,Guadalajara
16452,2020-11-12,H,221,7.0,521870,Huelva
16453,2020-11-12,HU,111,7.0,220461,Huesca
16454,2020-11-12,J,412,7.0,633564,Jaén
16455,2020-11-12,L,148,7.0,434930,Lérida
16456,2020-11-12,LE,166,7.0,460001,León
16457,2020-11-12,LO,113,7.0,316798,La Rioja
16458,2020-11-12,LU,67,7.0,329587,Lugo
16459,2020-11-12,M,1344,7.0,6663394,Madrid
16460,2020-11-12,MA,435,7.0,1661785,Málaga
16461,2020-11-12,ME,22,7.0,86487,Melilla
16462,2020-11-12,MU,554,7.0,1493898,Murcia
16463,2020-11-12,NA,202,7.0,654214,Navarra
16464,2020-11-12,O,247,7.0,1022800,Asturias
16465,2020-11-12,OR,28,7.0,307651,Orense
16466,2020-11-12,P,91,7.0,160980,Palencia
16467,2020-11-12,PM,193,7.0,1149460,Baleares
16468,2020-11-12,PO,174,7.0,942665,Pontevedra
16469,2020-11-12,S,143,7.0,581078,Cantabria
16470,2020-11-12,SA,114,7.0,330119,Salamanca
16471,2020-11-12,SE,989,7.0,1942389,Sevilla
16472,2020-11-12,SG,54,7.0,153129,Segovia
16473,2020-11-12,SO,47,7.0,88636,Soria
16474,2020-11-12,SS,304,7.0,723576,Guipúzcoa
16475,2020-11-12,T,215,7.0,804664,Tarragona
16476,2020-11-12,TE,66,7.0,134137,Teruel
16477,2020-11-12,TF,80,7.0,1032983,Santa Cruz de Tenerife
16478,2020-11-12,TO,247,7.0,694844,Toledo
16479,2020-11-12,V,729,7.0,2565124,Valencia
16480,2020-11-12,VA,346,7.0,519546,Valladolid
16481,2020-11-12,VI,99,7.0,331549,Álava
16482,2020-11-12,Z,332,7.0,964693,Zaragoza
16483,2020-11-12,ZA,70,7.0,172539,Zamora
16484,2020-11-13,A,431,7.0,1858683,Alicante
16485,2020-11-13,AB,104,7.0,388167,Albacete
16486,2020-11-13,AL,329,7.0,716820,Almería
16487,2020-11-13,AV,45,7.0,157640,Ávila
16488,2020-11-13,B,1584,7.0,5664579,Barcelona
16489,2020-11-13,BA,166,7.0,673559,Badajoz
16490,2020-11-13,BI,396,7.0,1152651,Vizcaya
16491,2020-11-13,BU,201,7.0,356958,Burgos
16492,2020-11-13,C,174,7.0,1119596,La Coruña
16493,2020-11-13,CA,640,7.0,1240155,Cádiz
16494,2020-11-13,CC,70,7.0,394151,Cáceres
16495,2020-11-13,CE,19,7.0,84777,Ceuta
16496,2020-11-13,CO,270,7.0,782979,Córdoba
16497,2020-11-13,CR,115,7.0,495761,Ciudad Real
16498,2020-11-13,CS,163,7.0,579962,Castellón
16499,2020-11-13,CU,114,7.0,196329,Cuenca
16500,2020-11-13,GC,31,7.0,1120406,Las Palmas
16501,2020-11-13,GI,261,7.0,771044,Gerona
16502,2020-11-13,GR,603,7.0,914678,Granada
16503,2020-11-13,GU,57,7.0,257762,Guadalajara
16504,2020-11-13,H,212,7.0,521870,Huelva
16505,2020-11-13,HU,110,7.0,220461,Huesca
16506,2020-11-13,J,406,7.0,633564,Jaén
16507,2020-11-13,L,160,7.0,434930,Lérida
16508,2020-11-13,LE,151,7.0,460001,León
16509,2020-11-13,LO,134,7.0,316798,La Rioja
16510,2020-11-13,LU,72,7.0,329587,Lugo
16511,2020-11-13,M,1452,7.0,6663394,Madrid
16512,2020-11-13,MA,391,7.0,1661785,Málaga
16513,2020-11-13,ME,28,7.0,86487,Melilla
16514,2020-11-13,MU,501,7.0,1493898,Murcia
16515,2020-11-13,NA,176,7.0,654214,Navarra
16516,2020-11-13,O,296,7.0,1022800,Asturias
16517,2020-11-13,OR,27,7.0,307651,Orense
16518,2020-11-13,P,75,7.0,160980,Palencia
16519,2020-11-13,PM,195,7.0,1149460,Baleares
16520,2020-11-13,PO,185,7.0,942665,Pontevedra
16521,2020-11-13,S,233,7.0,581078,Cantabria
16522,2020-11-13,SA,97,7.0,330119,Salamanca
16523,2020-11-13,SE,918,7.0,1942389,Sevilla
16524,2020-11-13,SG,44,7.0,153129,Segovia
16525,2020-11-13,SO,32,7.0,88636,Soria
16526,2020-11-13,SS,364,7.0,723576,Guipúzcoa
16527,2020-11-13,T,225,7.0,804664,Tarragona
16528,2020-11-13,TE,68,7.0,134137,Teruel
16529,2020-11-13,TF,88,7.0,1032983,Santa Cruz de Tenerife
16530,2020-11-13,TO,273,7.0,694844,Toledo
16531,2020-11-13,V,745,7.0,2565124,Valencia
16532,2020-11-13,VA,326,7.0,519546,Valladolid
16533,2020-11-13,VI,98,7.0,331549,Álava
16534,2020-11-13,Z,318,7.0,964693,Zaragoza
16535,2020-11-13,ZA,74,7.0,172539,Zamora
16536,2020-11-14,A,395,7.0,1858683,Alicante
16537,2020-11-14,AB,105,7.0,388167,Albacete
16538,2020-11-14,AL,238,7.0,716820,Almería
16539,2020-11-14,AV,40,7.0,157640,Ávila
16540,2020-11-14,B,951,7.0,5664579,Barcelona
16541,2020-11-14,BA,186,7.0,673559,Badajoz
16542,2020-11-14,BI,396,7.0,1152651,Vizcaya
16543,2020-11-14,BU,303,7.0,356958,Burgos
16544,2020-11-14,C,250,7.0,1119596,La Coruña
16545,2020-11-14,CA,524,7.0,1240155,Cádiz
16546,2020-11-14,CC,74,7.0,394151,Cáceres
16547,2020-11-14,CE,21,7.0,84777,Ceuta
16548,2020-11-14,CO,186,7.0,782979,Córdoba
16549,2020-11-14,CR,123,7.0,495761,Ciudad Real
16550,2020-11-14,CS,141,7.0,579962,Castellón
16551,2020-11-14,CU,71,7.0,196329,Cuenca
16552,2020-11-14,GC,21,7.0,1120406,Las Palmas
16553,2020-11-14,GI,191,7.0,771044,Gerona
16554,2020-11-14,GR,333,7.0,914678,Granada
16555,2020-11-14,GU,53,7.0,257762,Guadalajara
16556,2020-11-14,H,154,7.0,521870,Huelva
16557,2020-11-14,HU,72,7.0,220461,Huesca
16558,2020-11-14,J,212,7.0,633564,Jaén
16559,2020-11-14,L,125,7.0,434930,Lérida
16560,2020-11-14,LE,217,7.0,460001,León
16561,2020-11-14,LO,94,7.0,316798,La Rioja
16562,2020-11-14,LU,70,7.0,329587,Lugo
16563,2020-11-14,M,1058,7.0,6663394,Madrid
16564,2020-11-14,MA,268,7.0,1661785,Málaga
16565,2020-11-14,ME,32,7.0,86487,Melilla
16566,2020-11-14,MU,451,7.0,1493898,Murcia
16567,2020-11-14,NA,144,7.0,654214,Navarra
16568,2020-11-14,O,379,7.0,1022800,Asturias
16569,2020-11-14,OR,38,7.0,307651,Orense
16570,2020-11-14,P,71,7.0,160980,Palencia
16571,2020-11-14,PM,186,7.0,1149460,Baleares
16572,2020-11-14,PO,302,7.0,942665,Pontevedra
16573,2020-11-14,S,253,7.0,581078,Cantabria
16574,2020-11-14,SA,104,7.0,330119,Salamanca
16575,2020-11-14,SE,477,7.0,1942389,Sevilla
16576,2020-11-14,SG,36,7.0,153129,Segovia
16577,2020-11-14,SO,40,7.0,88636,Soria
16578,2020-11-14,SS,355,7.0,723576,Guipúzcoa
16579,2020-11-14,T,144,7.0,804664,Tarragona
16580,2020-11-14,TE,27,7.0,134137,Teruel
16581,2020-11-14,TF,89,7.0,1032983,Santa Cruz de Tenerife
16582,2020-11-14,TO,189,7.0,694844,Toledo
16583,2020-11-14,V,616,7.0,2565124,Valencia
16584,2020-11-14,VA,273,7.0,519546,Valladolid
16585,2020-11-14,VI,82,7.0,331549,Álava
16586,2020-11-14,Z,252,7.0,964693,Zaragoza
16587,2020-11-14,ZA,100,7.0,172539,Zamora
16588,2020-11-15,A,281,7.0,1858683,Alicante
16589,2020-11-15,AB,53,7.0,388167,Albacete
16590,2020-11-15,AL,141,7.0,716820,Almería
16591,2020-11-15,AV,31,7.0,157640,Ávila
16592,2020-11-15,B,738,7.0,5664579,Barcelona
16593,2020-11-15,BA,87,7.0,673559,Badajoz
16594,2020-11-15,BI,361,7.0,1152651,Vizcaya
16595,2020-11-15,BU,246,7.0,356958,Burgos
16596,2020-11-15,C,168,7.0,1119596,La Coruña
16597,2020-11-15,CA,399,7.0,1240155,Cádiz
16598,2020-11-15,CC,33,7.0,394151,Cáceres
16599,2020-11-15,CE,25,7.0,84777,Ceuta
16600,2020-11-15,CO,105,7.0,782979,Córdoba
16601,2020-11-15,CR,74,7.0,495761,Ciudad Real
16602,2020-11-15,CS,72,7.0,579962,Castellón
16603,2020-11-15,CU,63,7.0,196329,Cuenca
16604,2020-11-15,GC,29,7.0,1120406,Las Palmas
16605,2020-11-15,GI,117,7.0,771044,Gerona
16606,2020-11-15,GR,171,7.0,914678,Granada
16607,2020-11-15,GU,29,7.0,257762,Guadalajara
16608,2020-11-15,H,83,7.0,521870,Huelva
16609,2020-11-15,HU,82,7.0,220461,Huesca
16610,2020-11-15,J,150,7.0,633564,Jaén
16611,2020-11-15,L,68,7.0,434930,Lérida
16612,2020-11-15,LE,190,7.0,460001,León
16613,2020-11-15,LO,101,7.0,316798,La Rioja
16614,2020-11-15,LU,51,7.0,329587,Lugo
16615,2020-11-15,M,939,7.0,6663394,Madrid
16616,2020-11-15,MA,231,7.0,1661785,Málaga
16617,2020-11-15,ME,21,7.0,86487,Melilla
16618,2020-11-15,MU,309,7.0,1493898,Murcia
16619,2020-11-15,NA,134,7.0,654214,Navarra
16620,2020-11-15,O,452,7.0,1022800,Asturias
16621,2020-11-15,OR,41,7.0,307651,Orense
16622,2020-11-15,P,73,7.0,160980,Palencia
16623,2020-11-15,PM,144,7.0,1149460,Baleares
16624,2020-11-15,PO,277,7.0,942665,Pontevedra
16625,2020-11-15,S,206,7.0,581078,Cantabria
16626,2020-11-15,SA,69,7.0,330119,Salamanca
16627,2020-11-15,SE,378,7.0,1942389,Sevilla
16628,2020-11-15,SG,27,7.0,153129,Segovia
16629,2020-11-15,SO,42,7.0,88636,Soria
16630,2020-11-15,SS,414,7.0,723576,Guipúzcoa
16631,2020-11-15,T,112,7.0,804664,Tarragona
16632,2020-11-15,TE,30,7.0,134137,Teruel
16633,2020-11-15,TF,68,7.0,1032983,Santa Cruz de Tenerife
16634,2020-11-15,TO,123,7.0,694844,Toledo
16635,2020-11-15,V,424,7.0,2565124,Valencia
16636,2020-11-15,VA,209,7.0,519546,Valladolid
16637,2020-11-15,VI,99,7.0,331549,Álava
16638,2020-11-15,Z,199,7.0,964693,Zaragoza
16639,2020-11-15,ZA,78,7.0,172539,Zamora
16640,2020-11-16,A,407,7.0,1858683,Alicante
16641,2020-11-16,AB,108,7.0,388167,Albacete
16642,2020-11-16,AL,209,7.0,716820,Almería
16643,2020-11-16,AV,42,7.0,157640,Ávila
16644,2020-11-16,B,1580,7.0,5664579,Barcelona
16645,2020-11-16,BA,135,7.0,673559,Badajoz
16646,2020-11-16,BI,398,7.0,1152651,Vizcaya
16647,2020-11-16,BU,241,7.0,356958,Burgos
16648,2020-11-16,C,191,7.0,1119596,La Coruña
16649,2020-11-16,CA,458,7.0,1240155,Cádiz
16650,2020-11-16,CC,66,7.0,394151,Cáceres
16651,2020-11-16,CE,39,7.0,84777,Ceuta
16652,2020-11-16,CO,199,7.0,782979,Córdoba
16653,2020-11-16,CR,165,7.0,495761,Ciudad Real
16654,2020-11-16,CS,132,7.0,579962,Castellón
16655,2020-11-16,CU,98,7.0,196329,Cuenca
16656,2020-11-16,GC,17,7.0,1120406,Las Palmas
16657,2020-11-16,GI,226,7.0,771044,Gerona
16658,2020-11-16,GR,493,7.0,914678,Granada
16659,2020-11-16,GU,36,7.0,257762,Guadalajara
16660,2020-11-16,H,163,7.0,521870,Huelva
16661,2020-11-16,HU,80,7.0,220461,Huesca
16662,2020-11-16,J,215,7.0,633564,Jaén
16663,2020-11-16,L,147,7.0,434930,Lérida
16664,2020-11-16,LE,176,7.0,460001,León
16665,2020-11-16,LO,100,7.0,316798,La Rioja
16666,2020-11-16,LU,185,7.0,329587,Lugo
16667,2020-11-16,M,1466,7.0,6663394,Madrid
16668,2020-11-16,MA,295,7.0,1661785,Málaga
16669,2020-11-16,ME,32,7.0,86487,Melilla
16670,2020-11-16,MU,388,7.0,1493898,Murcia
16671,2020-11-16,NA,153,7.0,654214,Navarra
16672,2020-11-16,O,328,7.0,1022800,Asturias
16673,2020-11-16,OR,47,7.0,307651,Orense
16674,2020-11-16,P,104,7.0,160980,Palencia
16675,2020-11-16,PM,246,7.0,1149460,Baleares
16676,2020-11-16,PO,249,7.0,942665,Pontevedra
16677,2020-11-16,S,174,7.0,581078,Cantabria
16678,2020-11-16,SA,75,7.0,330119,Salamanca
16679,2020-11-16,SE,665,7.0,1942389,Sevilla
16680,2020-11-16,SG,41,7.0,153129,Segovia
16681,2020-11-16,SO,30,7.0,88636,Soria
16682,2020-11-16,SS,388,7.0,723576,Guipúzcoa
16683,2020-11-16,T,163,7.0,804664,Tarragona
16684,2020-11-16,TE,41,7.0,134137,Teruel
16685,2020-11-16,TF,83,7.0,1032983,Santa Cruz de Tenerife
16686,2020-11-16,TO,219,7.0,694844,Toledo
16687,2020-11-16,V,701,7.0,2565124,Valencia
16688,2020-11-16,VA,284,7.0,519546,Valladolid
16689,2020-11-16,VI,138,7.0,331549,Álava
16690,2020-11-16,Z,264,7.0,964693,Zaragoza
16691,2020-11-16,ZA,74,7.0,172539,Zamora
16692,2020-11-17,A,419,7.0,1858683,Alicante
16693,2020-11-17,AB,103,7.0,388167,Albacete
16694,2020-11-17,AL,257,7.0,716820,Almería
16695,2020-11-17,AV,17,7.0,157640,Ávila
16696,2020-11-17,B,1465,7.0,5664579,Barcelona
16697,2020-11-17,BA,114,7.0,673559,Badajoz
16698,2020-11-17,BI,396,7.0,1152651,Vizcaya
16699,2020-11-17,BU,220,7.0,356958,Burgos
16700,2020-11-17,C,186,7.0,1119596,La Coruña
16701,2020-11-17,CA,456,7.0,1240155,Cádiz
16702,2020-11-17,CC,127,7.0,394151,Cáceres
16703,2020-11-17,CE,32,7.0,84777,Ceuta
16704,2020-11-17,CO,282,7.0,782979,Córdoba
16705,2020-11-17,CR,148,7.0,495761,Ciudad Real
16706,2020-11-17,CS,116,7.0,579962,Castellón
16707,2020-11-17,CU,88,7.0,196329,Cuenca
16708,2020-11-17,GC,29,7.0,1120406,Las Palmas
16709,2020-11-17,GI,256,7.0,771044,Gerona
16710,2020-11-17,GR,690,7.0,914678,Granada
16711,2020-11-17,GU,39,7.0,257762,Guadalajara
16712,2020-11-17,H,223,7.0,521870,Huelva
16713,2020-11-17,HU,76,7.0,220461,Huesca
16714,2020-11-17,J,322,7.0,633564,Jaén
16715,2020-11-17,L,123,7.0,434930,Lérida
16716,2020-11-17,LE,154,7.0,460001,León
16717,2020-11-17,LO,112,7.0,316798,La Rioja
16718,2020-11-17,LU,48,7.0,329587,Lugo
16719,2020-11-17,M,1332,7.0,6663394,Madrid
16720,2020-11-17,MA,336,7.0,1661785,Málaga
16721,2020-11-17,ME,37,7.0,86487,Melilla
16722,2020-11-17,MU,429,7.0,1493898,Murcia
16723,2020-11-17,NA,145,7.0,654214,Navarra
16724,2020-11-17,O,348,7.0,1022800,Asturias
16725,2020-11-17,OR,47,7.0,307651,Orense
16726,2020-11-17,P,95,7.0,160980,Palencia
16727,2020-11-17,PM,187,7.0,1149460,Baleares
16728,2020-11-17,PO,224,7.0,942665,Pontevedra
16729,2020-11-17,S,154,7.0,581078,Cantabria
16730,2020-11-17,SA,94,7.0,330119,Salamanca
16731,2020-11-17,SE,728,7.0,1942389,Sevilla
16732,2020-11-17,SG,23,7.0,153129,Segovia
16733,2020-11-17,SO,40,7.0,88636,Soria
16734,2020-11-17,SS,372,7.0,723576,Guipúzcoa
16735,2020-11-17,T,168,7.0,804664,Tarragona
16736,2020-11-17,TE,19,7.0,134137,Teruel
16737,2020-11-17,TF,91,7.0,1032983,Santa Cruz de Tenerife
16738,2020-11-17,TO,193,7.0,694844,Toledo
16739,2020-11-17,V,823,7.0,2565124,Valencia
16740,2020-11-17,VA,322,7.0,519546,Valladolid
16741,2020-11-17,VI,100,7.0,331549,Álava
16742,2020-11-17,Z,255,7.0,964693,Zaragoza
16743,2020-11-17,ZA,85,7.0,172539,Zamora
16744,2020-11-18,A,424,7.0,1858683,Alicante
16745,2020-11-18,AB,84,7.0,388167,Albacete
16746,2020-11-18,AL,256,7.0,716820,Almería
16747,2020-11-18,AV,27,7.0,157640,Ávila
16748,2020-11-18,B,1205,7.0,5664579,Barcelona
16749,2020-11-18,BA,98,7.0,673559,Badajoz
16750,2020-11-18,BI,304,7.0,1152651,Vizcaya
16751,2020-11-18,BU,249,7.0,356958,Burgos
16752,2020-11-18,C,194,7.0,1119596,La Coruña
16753,2020-11-18,CA,474,7.0,1240155,Cádiz
16754,2020-11-18,CC,108,7.0,394151,Cáceres
16755,2020-11-18,CE,26,7.0,84777,Ceuta
16756,2020-11-18,CO,241,7.0,782979,Córdoba
16757,2020-11-18,CR,105,7.0,495761,Ciudad Real
16758,2020-11-18,CS,118,7.0,579962,Castellón
16759,2020-11-18,CU,92,7.0,196329,Cuenca
16760,2020-11-18,GC,34,7.0,1120406,Las Palmas
16761,2020-11-18,GI,182,7.0,771044,Gerona
16762,2020-11-18,GR,351,7.0,914678,Granada
16763,2020-11-18,GU,55,7.0,257762,Guadalajara
16764,2020-11-18,H,207,7.0,521870,Huelva
16765,2020-11-18,HU,112,7.0,220461,Huesca
16766,2020-11-18,J,340,7.0,633564,Jaén
16767,2020-11-18,L,135,7.0,434930,Lérida
16768,2020-11-18,LE,152,7.0,460001,León
16769,2020-11-18,LO,105,7.0,316798,La Rioja
16770,2020-11-18,LU,43,7.0,329587,Lugo
16771,2020-11-18,M,1218,7.0,6663394,Madrid
16772,2020-11-18,MA,315,7.0,1661785,Málaga
16773,2020-11-18,ME,32,7.0,86487,Melilla
16774,2020-11-18,MU,351,7.0,1493898,Murcia
16775,2020-11-18,NA,153,7.0,654214,Navarra
16776,2020-11-18,O,335,7.0,1022800,Asturias
16777,2020-11-18,OR,31,7.0,307651,Orense
16778,2020-11-18,P,91,7.0,160980,Palencia
16779,2020-11-18,PM,252,7.0,1149460,Baleares
16780,2020-11-18,PO,193,7.0,942665,Pontevedra
16781,2020-11-18,S,159,7.0,581078,Cantabria
16782,2020-11-18,SA,70,7.0,330119,Salamanca
16783,2020-11-18,SE,541,7.0,1942389,Sevilla
16784,2020-11-18,SG,8,7.0,153129,Segovia
16785,2020-11-18,SO,25,7.0,88636,Soria
16786,2020-11-18,SS,298,7.0,723576,Guipúzcoa
16787,2020-11-18,T,169,7.0,804664,Tarragona
16788,2020-11-18,TE,56,7.0,134137,Teruel
16789,2020-11-18,TF,74,7.0,1032983,Santa Cruz de Tenerife
16790,2020-11-18,TO,179,7.0,694844,Toledo
16791,2020-11-18,V,724,7.0,2565124,Valencia
16792,2020-11-18,VA,237,7.0,519546,Valladolid
16793,2020-11-18,VI,85,7.0,331549,Álava
16794,2020-11-18,Z,275,7.0,964693,Zaragoza
16795,2020-11-18,ZA,99,7.0,172539,Zamora
16796,2020-11-19,A,378,7.0,1858683,Alicante
16797,2020-11-19,AB,87,7.0,388167,Albacete
16798,2020-11-19,AL,187,7.0,716820,Almería
16799,2020-11-19,AV,10,7.0,157640,Ávila
16800,2020-11-19,B,1001,7.0,5664579,Barcelona
16801,2020-11-19,BA,101,7.0,673559,Badajoz
16802,2020-11-19,BI,270,7.0,1152651,Vizcaya
16803,2020-11-19,BU,142,7.0,356958,Burgos
16804,2020-11-19,C,164,7.0,1119596,La Coruña
16805,2020-11-19,CA,404,7.0,1240155,Cádiz
16806,2020-11-19,CC,87,7.0,394151,Cáceres
16807,2020-11-19,CE,19,7.0,84777,Ceuta
16808,2020-11-19,CO,224,7.0,782979,Córdoba
16809,2020-11-19,CR,110,7.0,495761,Ciudad Real
16810,2020-11-19,CS,94,7.0,579962,Castellón
16811,2020-11-19,CU,82,7.0,196329,Cuenca
16812,2020-11-19,GC,27,7.0,1120406,Las Palmas
16813,2020-11-19,GI,159,7.0,771044,Gerona
16814,2020-11-19,GR,355,7.0,914678,Granada
16815,2020-11-19,GU,46,7.0,257762,Guadalajara
16816,2020-11-19,H,164,7.0,521870,Huelva
16817,2020-11-19,HU,64,7.0,220461,Huesca
16818,2020-11-19,J,215,7.0,633564,Jaén
16819,2020-11-19,L,115,7.0,434930,Lérida
16820,2020-11-19,LE,83,7.0,460001,León
16821,2020-11-19,LO,95,7.0,316798,La Rioja
16822,2020-11-19,LU,62,7.0,329587,Lugo
16823,2020-11-19,M,1035,7.0,6663394,Madrid
16824,2020-11-19,MA,285,7.0,1661785,Málaga
16825,2020-11-19,ME,27,7.0,86487,Melilla
16826,2020-11-19,MU,273,7.0,1493898,Murcia
16827,2020-11-19,NA,133,7.0,654214,Navarra
16828,2020-11-19,O,251,7.0,1022800,Asturias
16829,2020-11-19,OR,24,7.0,307651,Orense
16830,2020-11-19,P,87,7.0,160980,Palencia
16831,2020-11-19,PM,273,7.0,1149460,Baleares
16832,2020-11-19,PO,156,7.0,942665,Pontevedra
16833,2020-11-19,S,100,7.0,581078,Cantabria
16834,2020-11-19,SA,65,7.0,330119,Salamanca
16835,2020-11-19,SE,574,7.0,1942389,Sevilla
16836,2020-11-19,SG,20,7.0,153129,Segovia
16837,2020-11-19,SO,30,7.0,88636,Soria
16838,2020-11-19,SS,211,7.0,723576,Guipúzcoa
16839,2020-11-19,T,114,7.0,804664,Tarragona
16840,2020-11-19,TE,32,7.0,134137,Teruel
16841,2020-11-19,TF,67,7.0,1032983,Santa Cruz de Tenerife
16842,2020-11-19,TO,169,7.0,694844,Toledo
16843,2020-11-19,V,667,7.0,2565124,Valencia
16844,2020-11-19,VA,173,7.0,519546,Valladolid
16845,2020-11-19,VI,71,7.0,331549,Álava
16846,2020-11-19,Z,203,7.0,964693,Zaragoza
16847,2020-11-19,ZA,40,7.0,172539,Zamora
16848,2020-11-20,A,397,7.0,1858683,Alicante
16849,2020-11-20,AB,86,7.0,388167,Albacete
16850,2020-11-20,AL,178,7.0,716820,Almería
16851,2020-11-20,AV,25,7.0,157640,Ávila
16852,2020-11-20,B,1095,7.0,5664579,Barcelona
16853,2020-11-20,BA,113,7.0,673559,Badajoz
16854,2020-11-20,BI,273,7.0,1152651,Vizcaya
16855,2020-11-20,BU,175,7.0,356958,Burgos
16856,2020-11-20,C,155,7.0,1119596,La Coruña
16857,2020-11-20,CA,319,7.0,1240155,Cádiz
16858,2020-11-20,CC,57,7.0,394151,Cáceres
16859,2020-11-20,CE,16,7.0,84777,Ceuta
16860,2020-11-20,CO,197,7.0,782979,Córdoba
16861,2020-11-20,CR,104,7.0,495761,Ciudad Real
16862,2020-11-20,CS,114,7.0,579962,Castellón
16863,2020-11-20,CU,55,7.0,196329,Cuenca
16864,2020-11-20,GC,29,7.0,1120406,Las Palmas
16865,2020-11-20,GI,161,7.0,771044,Gerona
16866,2020-11-20,GR,437,7.0,914678,Granada
16867,2020-11-20,GU,49,7.0,257762,Guadalajara
16868,2020-11-20,H,164,7.0,521870,Huelva
16869,2020-11-20,HU,73,7.0,220461,Huesca
16870,2020-11-20,J,275,7.0,633564,Jaén
16871,2020-11-20,L,138,7.0,434930,Lérida
16872,2020-11-20,LE,99,7.0,460001,León
16873,2020-11-20,LO,96,7.0,316798,La Rioja
16874,2020-11-20,LU,47,7.0,329587,Lugo
16875,2020-11-20,M,1190,7.0,6663394,Madrid
16876,2020-11-20,MA,289,7.0,1661785,Málaga
16877,2020-11-20,ME,28,7.0,86487,Melilla
16878,2020-11-20,MU,243,7.0,1493898,Murcia
16879,2020-11-20,NA,128,7.0,654214,Navarra
16880,2020-11-20,O,227,7.0,1022800,Asturias
16881,2020-11-20,OR,21,7.0,307651,Orense
16882,2020-11-20,P,45,7.0,160980,Palencia
16883,2020-11-20,PM,273,7.0,1149460,Baleares
16884,2020-11-20,PO,237,7.0,942665,Pontevedra
16885,2020-11-20,S,138,7.0,581078,Cantabria
16886,2020-11-20,SA,50,7.0,330119,Salamanca
16887,2020-11-20,SE,442,7.0,1942389,Sevilla
16888,2020-11-20,SG,25,7.0,153129,Segovia
16889,2020-11-20,SO,35,7.0,88636,Soria
16890,2020-11-20,SS,217,7.0,723576,Guipúzcoa
16891,2020-11-20,T,111,7.0,804664,Tarragona
16892,2020-11-20,TE,47,7.0,134137,Teruel
16893,2020-11-20,TF,75,7.0,1032983,Santa Cruz de Tenerife
16894,2020-11-20,TO,168,7.0,694844,Toledo
16895,2020-11-20,V,676,7.0,2565124,Valencia
16896,2020-11-20,VA,202,7.0,519546,Valladolid
16897,2020-11-20,VI,72,7.0,331549,Álava
16898,2020-11-20,Z,205,7.0,964693,Zaragoza
16899,2020-11-20,ZA,53,7.0,172539,Zamora
16900,2020-11-21,A,283,7.0,1858683,Alicante
16901,2020-11-21,AB,74,7.0,388167,Albacete
16902,2020-11-21,AL,174,7.0,716820,Almería
16903,2020-11-21,AV,11,7.0,157640,Ávila
16904,2020-11-21,B,568,7.0,5664579,Barcelona
16905,2020-11-21,BA,94,7.0,673559,Badajoz
16906,2020-11-21,BI,261,7.0,1152651,Vizcaya
